,0,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,searchQueryource,tweetCreated,tweetCoordinates,tweetentities,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone,Tokens3,Tokenslimpios,Tokenslimpios2,Tokenslimpios3
53,"A los que sinceramente tienen dudas sobre el uso de semillas transgénicas en mi gobierno, vean lo que sostengo en e… https://t.co/qwwu6tvoxc",942939310151540736,"A los que sinceramente tienen dudas sobre el uso de semillas transgénicas en mi gobierno, vean lo que sostengo en e… https://t.co/qwwu6tvoxc",2046,3887,Twitter for iPhone,2017-12-19 02:07:05,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/qwwu6tvoxc', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/942939310151540736', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,"a los que sinceramente tienen dudas sobre el uso de semillas transgénicas en mi gobierno, vean lo que sostengo en e… https://t.co/qwwu6tvoxc",a los que sinceramente tienen dudas sobre el uso de semillas transgénicas en mi gobierno vean lo que sostengo en e… httpstcoqwwu6tvoxc,"[a, los, que, sinceramente, tienen, dudas, sobre, el, uso, de, semillas, transgénicas, en, mi, gobierno, vean, lo, que, sostengo, en, e, …, httpstcoqwwu, 6tvoxc]","[sinceramente, dudas, uso, semillas, transgénicas, gobierno, vean, sostengo, …, httpstcoqwwu, 6tvoxc]"
54,"Vean lo que digo del acuerdo con la ""ultraderecha"" según la revista Proceso https://t.co/szXLb7uOSK",942869357994000384,"Vean lo que digo del acuerdo con la ""ultraderecha"" según la revista Proceso https://t.co/szXLb7uOSK",929,1702,Twitter Web Client,2017-12-18 21:29:07,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/szXLb7uOSK', u'indices': [76, 99], u'expanded_url': u'https://youtu.be/gklTgy9qEM8', u'display_url': u'youtu.be/gklTgy9qEM8'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,"vean lo que digo del acuerdo con la ""ultraderecha"" según la revista proceso https://t.co/szxlb7uosk",vean lo que digo del acuerdo con la ultraderecha según la revista proceso httpstcoszxlb7uosk,"[vean, lo, que, digo, del, acuerdo, con, la, ultraderecha, según, la, revista, proceso, httpstcoszxlb, 7uosk]","[vean, digo, acuerdo, ultraderecha, según, revista, proceso, httpstcoszxlb, 7uosk]"
55,"Terminamos en Iztapalapa el recorrido por la Ciudad de México. Mañana Tlaxcala y luego Oaxaca, Hidalgo, Tabasco, Ca… https://t.co/WKay2sxe7o",942574067332386816,"Terminamos en Iztapalapa el recorrido por la Ciudad de México. Mañana Tlaxcala y luego Oaxaca, Hidalgo, Tabasco, Ca… https://t.co/WKay2sxe7o",2536,5668,Twitter for Android,2017-12-18 01:55:44,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/WKay2sxe7o', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/942574067332386816', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,"terminamos en iztapalapa el recorrido por la ciudad de méxico. mañana tlaxcala y luego oaxaca, hidalgo, tabasco, ca… https://t.co/wkay2sxe7o",terminamos en iztapalapa el recorrido por la ciudad de méxico mañana tlaxcala y luego oaxaca hidalgo tabasco ca… httpstcowkay2sxe7o,"[terminamos, en, iztapalapa, el, recorrido, por, la, ciudad, de, méxico, mañana, tlaxcala, y, luego, oaxaca, hidalgo, tabasco, ca, …, httpstcowkay, 2sxe7o]","[terminamos, iztapalapa, recorrido, ciudad, méxico, mañana, tlaxcala, luego, oaxaca, hidalgo, tabasco, ca, …, httpstcowkay, 2sxe7o]"
56,Acciones básicas para enfrentar el problema de la inseguridad y de la violencia en el país https://t.co/8DAiTrPavJ,942507139616079872,Acciones básicas para enfrentar el problema de la inseguridad y de la violencia en el país https://t.co/8DAiTrPavJ,1192,1952,Twitter for iPhone,2017-12-17 21:29:47,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/8DAiTrPavJ', u'indices': [91, 114], u'expanded_url': u'https://youtu.be/7CD7SNpI3PE', u'display_url': u'youtu.be/7CD7SNpI3PE'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,acciones básicas para enfrentar el problema de la inseguridad y de la violencia en el país https://t.co/8daitrpavj,acciones básicas para enfrentar el problema de la inseguridad y de la violencia en el país httpstco8daitrpavj,"[acciones, básicas, para, enfrentar, el, problema, de, la, inseguridad, y, de, la, violencia, en, el, país, httpstco, 8d, aitrpavj]","[acciones, básicas, enfrentar, problema, inseguridad, violencia, país, httpstco, 8d, aitrpavj]"
57,Un llamado a quienes deseen ayudar a defender el voto y evitar el fraude electoral https://t.co/wTvPuwcvkx,942192392513474560,Un llamado a quienes deseen ayudar a defender el voto y evitar el fraude electoral https://t.co/wTvPuwcvkx,3194,5655,Twitter for iPhone,2017-12-17 00:39:06,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/wTvPuwcvkx', u'indices': [83, 106], u'expanded_url': u'https://youtu.be/Zq7PBhBijrc', u'display_url': u'youtu.be/Zq7PBhBijrc'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,un llamado a quienes deseen ayudar a defender el voto y evitar el fraude electoral https://t.co/wtvpuwcvkx,un llamado a quienes deseen ayudar a defender el voto y evitar el fraude electoral httpstcowtvpuwcvkx,"[un, llamado, a, quienes, deseen, ayudar, a, defender, el, voto, y, evitar, el, fraude, electoral, httpstcowtvpuwcvkx]","[llamado, deseen, ayudar, defender, voto, evitar, fraude, electoral, httpstcowtvpuwcvkx]"
58,"Les comparto el documental 'Esto soy', dirigido por Verónica Velasco y Epigmenio Ibarra. Se estrenó hoy y espero qu… https://t.co/9G3klkG4P7",941859705701392388,"Les comparto el documental 'Esto soy', dirigido por Verónica Velasco y Epigmenio Ibarra. Se estrenó hoy y espero qu… https://t.co/9G3klkG4P7",4217,5257,Twitter for iPhone,2017-12-16 02:37:07,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/9G3klkG4P7', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/941859705701392388', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,"les comparto el documental 'esto soy', dirigido por verónica velasco y epigmenio ibarra. se estrenó hoy y espero qu… https://t.co/9g3klkg4p7",les comparto el documental esto soy dirigido por verónica velasco y epigmenio ibarra se estrenó hoy y espero qu… httpstco9g3klkg4p7,"[les, comparto, el, documental, esto, soy, dirigido, por, verónica, velasco, y, epigmenio, ibarra, se, estrenó, hoy, y, espero, qu, …, httpstco, 9g3klkg4p7]","[comparto, documental, dirigido, verónica, velasco, epigmenio, ibarra, estrenó, hoy, espero, qu, …, httpstco, 9g3klkg4p7]"
59,"Nunca hemos hecho acuerdos comprometiendo principios o ideales. Creemos en el Estado laico, no somos antirreligioso… https://t.co/XMmlsubgBW",941769247121911809,"Nunca hemos hecho acuerdos comprometiendo principios o ideales. Creemos en el Estado laico, no somos antirreligioso… https://t.co/XMmlsubgBW",2228,4404,Twitter for iPhone,2017-12-15 20:37:40,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/XMmlsubgBW', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/941769247121911809', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488682,84,México,Mexico City,"nunca hemos hecho acuerdos comprometiendo principios o ideales. creemos en el estado laico, no somos antirreligioso… https://t.co/xmmlsubgbw",nunca hemos hecho acuerdos comprometiendo principios o ideales creemos en el estado laico no somos antirreligioso… httpstcoxmmlsubgbw,"[nunca, hemos, hecho, acuerdos, comprometiendo, principios, o, ideales, creemos, en, el, estado, laico, no, somos, antirreligioso, …, httpstcoxmmlsubgbw]","[nunca, hecho, acuerdos, comprometiendo, principios, ideales, creemos, laico, antirreligioso, …, httpstcoxmmlsubgbw]"
60,"Hoy presentamos a las personas que, al triunfar nuestro movimiento en las elecciones del 2018, formarán parte del g… https://t.co/PUeVguAZLq",941474813310148608,"Hoy presentamos a las personas que, al triunfar nuestro movimiento en las elecciones del 2018, formarán parte del g… https://t.co/PUeVguAZLq",2081,4738,Twitter for iPhone,2017-12-15 01:07:41,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/PUeVguAZLq', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/941474813310148608', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,"hoy presentamos a las personas que, al triunfar nuestro movimiento en las elecciones del 2018, formarán parte del g… https://t.co/puevguazlq",hoy presentamos a las personas que al triunfar nuestro movimiento en las elecciones del 2018 formarán parte del g… httpstcopuevguazlq,"[hoy, presentamos, a, las, personas, que, al, triunfar, nuestro, movimiento, en, las, elecciones, del, 2018, formarán, parte, del, g, …, httpstcopuevguazlq]","[hoy, presentamos, personas, triunfar, movimiento, elecciones, 2018, formarán, parte, g, …, httpstcopuevguazlq]"
61,"Se firmó la alianza ""Juntos haremos historia"" entre MORENA, PT y PES.

Con unidad, partidos y ciudadanos, ganaremos… https://t.co/E3T5DOFOjr",940988387611127808,"Se firmó la alianza ""Juntos haremos historia"" entre MORENA, PT y PES.

Con unidad, partidos y ciudadanos, ganaremos… https://t.co/E3T5DOFOjr",2511,5230,Twitter Web Client,2017-12-13 16:54:48,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/E3T5DOFOjr', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/940988387611127808', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,"se firmó la alianza ""juntos haremos historia"" entre morena, pt y pes.

con unidad, partidos y ciudadanos, ganaremos… https://t.co/e3t5dofojr","se firmó la alianza juntos haremos historia entre morena pt y pes

con unidad partidos y ciudadanos ganaremos… httpstcoe3t5dofojr","[se, firmó, la, alianza, juntos, haremos, historia, entre, morena, pt, y, pes, con, unidad, partidos, y, ciudadanos, ganaremos, …, httpstcoe, 3t5dofojr]","[firmó, alianza, juntos, haremos, historia, morena, pt, pes, unidad, partidos, ciudadanos, ganaremos, …, httpstcoe, 3t5dofojr]"
62,"Les comparto el discurso en el registro de mi precandidatura a la Presidencia de la República.  Añado que, con la d… https://t.co/eSUWDyF2mD",940673154812338177,"Les comparto el discurso en el registro de mi precandidatura a la Presidencia de la República.  Añado que, con la d… https://t.co/eSUWDyF2mD",2461,4331,Twitter for iPhone,2017-12-12 20:02:11,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/eSUWDyF2mD', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/940673154812338177', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,"les comparto el discurso en el registro de mi precandidatura a la presidencia de la república.  añado que, con la d… https://t.co/esuwdyf2md",les comparto el discurso en el registro de mi precandidatura a la presidencia de la república  añado que con la d… httpstcoesuwdyf2md,"[les, comparto, el, discurso, en, el, registro, de, mi, precandidatura, a, la, presidencia, de, la, república, añado, que, con, la, d, …, httpstcoesuwdyf, 2md]","[comparto, discurso, registro, precandidatura, presidencia, república, añado, d, …, httpstcoesuwdyf, 2md]"
63,"Los candidatos pirrurris de la mafia del poder, Meade y Anaya, además de no visitar los pueblos y recoger los senti… https://t.co/5zMvA9z7sn",940273034723815424,"Los candidatos pirrurris de la mafia del poder, Meade y Anaya, además de no visitar los pueblos y recoger los senti… https://t.co/5zMvA9z7sn",3527,9940,Twitter for iPhone,2017-12-11 17:32:15,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/5zMvA9z7sn', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/940273034723815424', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,"los candidatos pirrurris de la mafia del poder, meade y anaya, además de no visitar los pueblos y recoger los senti… https://t.co/5zmva9z7sn",los candidatos pirrurris de la mafia del poder meade y anaya además de no visitar los pueblos y recoger los senti… httpstco5zmva9z7sn,"[los, candidatos, pirrurris, de, la, mafia, del, poder, meade, y, anaya, además, de, no, visitar, los, pueblos, y, recoger, los, senti, …, httpstco, 5zmva9z7sn]","[candidatos, pirrurris, mafia, poder, meade, anaya, además, visitar, pueblos, recoger, senti, …, httpstco, 5zmva9z7sn]"
64,Celebro que se haya registrado Claudia Sheinbaum Pardo como precandidata a Jefa de Gobierno de la Ciudad de México.… https://t.co/SOJ3GtWbXf,939999084320120838,Celebro que se haya registrado Claudia Sheinbaum Pardo como precandidata a Jefa de Gobierno de la Ciudad de México.… https://t.co/SOJ3GtWbXf,2524,4949,Twitter for iPhone,2017-12-10 23:23:40,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/SOJ3GtWbXf', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/939999084320120838', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,celebro que se haya registrado claudia sheinbaum pardo como precandidata a jefa de gobierno de la ciudad de méxico.… https://t.co/soj3gtwbxf,celebro que se haya registrado claudia sheinbaum pardo como precandidata a jefa de gobierno de la ciudad de méxico… httpstcosoj3gtwbxf,"[celebro, que, se, haya, registrado, claudia, sheinbaum, pardo, como, precandidata, a, jefa, de, gobierno, de, la, ciudad, de, méxico, …, httpstcosoj, 3gtwbxf]","[celebro, registrado, claudia, sheinbaum, pardo, precandidata, jefa, gobierno, ciudad, méxico, …, httpstcosoj, 3gtwbxf]"
65,Reencuentro con la maestra Delfina en el Estado de México. https://t.co/FNvIKoZOVk,939640525967073281,Reencuentro con la maestra Delfina en el Estado de México. https://t.co/FNvIKoZOVk,1846,4611,Twitter for iPhone,2017-12-09 23:38:53,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/lopezobrador_/status/939640525967073281/video/1', u'display_url': u'pic.twitter.com/FNvIKoZOVk', u'url': u'https://t.co/FNvIKoZOVk', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/939639899203944448/pu/img/y2eWat2MJEiumXEz.jpg', u'id_str': u'939639899203944448', u'sizes': {u'small': {u'h': 372, u'resize': u'fit', u'w': 680}, u'large': {u'h': 464, u'resize': u'fit', u'w': 848}, u'medium': {u'h': 464, u'resize': u'fit', u'w': 848}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [59, 82], u'type': u'photo', u'id': 939639899203944448, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/939639899203944448/pu/img/y2eWat2MJEiumXEz.jpg'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,reencuentro con la maestra delfina en el estado de méxico. https://t.co/fnvikozovk,reencuentro con la maestra delfina en el estado de méxico httpstcofnvikozovk,"[reencuentro, con, la, maestra, delfina, en, el, estado, de, méxico, httpstcofnvikozovk]","[reencuentro, maestra, delfina, méxico, httpstcofnvikozovk]"
66,La calificadora financiera Standard &amp; Poor’s dice que no habrá riesgos por nuestro triunfo en la elección presidenc… https://t.co/Om4NTm5IFi,938821405096812544,La calificadora financiera Standard &amp; Poor’s dice que no habrá riesgos por nuestro triunfo en la elección presidenc… https://t.co/Om4NTm5IFi,3131,4860,Twitter for iPhone,2017-12-07 17:24:00,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/Om4NTm5IFi', u'indices': [121, 144], u'expanded_url': u'https://twitter.com/i/web/status/938821405096812544', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,la calificadora financiera standard &amp; poor’s dice que no habrá riesgos por nuestro triunfo en la elección presidenc… https://t.co/om4ntm5ifi,la calificadora financiera standard amp poor’s dice que no habrá riesgos por nuestro triunfo en la elección presidenc… httpstcoom4ntm5ifi,"[la, calificadora, financiera, standard, amp, poor, ’, s, dice, que, no, habrá, riesgos, por, nuestro, triunfo, en, la, elección, presidenc, …, httpstcoom, 4ntm5ifi]","[calificadora, financiera, standard, amp, poor, ’, s, dice, riesgos, triunfo, elección, presidenc, …, httpstcoom, 4ntm5ifi]"
67,"Se los dije: estaba mejor Chong. Hoy se confirma con la encuesta de El Universal, Meade está en tercero. Por más qu… https://t.co/SfDvuC3lfd",938437809429467141,"Se los dije: estaba mejor Chong. Hoy se confirma con la encuesta de El Universal, Meade está en tercero. Por más qu… https://t.co/SfDvuC3lfd",4992,10618,Twitter for iPhone,2017-12-06 15:59:43,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/SfDvuC3lfd', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/938437809429467141', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,"se los dije: estaba mejor chong. hoy se confirma con la encuesta de el universal, meade está en tercero. por más qu… https://t.co/sfdvuc3lfd",se los dije estaba mejor chong hoy se confirma con la encuesta de el universal meade está en tercero por más qu… httpstcosfdvuc3lfd,"[se, los, dije, estaba, mejor, chong, hoy, se, confirma, con, la, encuesta, de, el, universal, meade, está, en, tercero, por, más, qu, …, httpstcosfdvuc, 3lfd]","[dije, mejor, chong, hoy, confirma, encuesta, universal, meade, tercero, qu, …, httpstcosfdvuc, 3lfd]"
68,Peña Nieto mandó a hacer política a los secretarios de la Defensa y Marina. Les comparto mi respuesta. https://t.co/9zwZDQYSSn,938118312646635520,Peña Nieto mandó a hacer política a los secretarios de la Defensa y Marina. Les comparto mi respuesta. https://t.co/9zwZDQYSSn,2245,3286,Twitter for iPhone,2017-12-05 18:50:09,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/9zwZDQYSSn', u'indices': [103, 126], u'expanded_url': u'https://youtu.be/6Kn_G6GQFEk', u'display_url': u'youtu.be/6Kn_G6GQFEk'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,peña nieto mandó a hacer política a los secretarios de la defensa y marina. les comparto mi respuesta. https://t.co/9zwzdqyssn,peña nieto mandó a hacer política a los secretarios de la defensa y marina les comparto mi respuesta httpstco9zwzdqyssn,"[peña, nieto, mandó, a, hacer, política, a, los, secretarios, de, la, defensa, y, marina, les, comparto, mi, respuesta, httpstco, 9zwzdqyssn]","[peña, nieto, mandó, hacer, política, secretarios, defensa, marina, comparto, respuesta, httpstco, 9zwzdqyssn]"
69,"Les comparto el tercer adelanto del documental 'Esto soy'. 

Cuando gobernamos la Ciudad de México se redujo la inc… https://t.co/uKhrYNdq4F",937858838383902721,"Les comparto el tercer adelanto del documental 'Esto soy'. 

Cuando gobernamos la Ciudad de México se redujo la inc… https://t.co/uKhrYNdq4F",2026,3428,Twitter Web Client,2017-12-05 01:39:06,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/uKhrYNdq4F', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/937858838383902721', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,"les comparto el tercer adelanto del documental 'esto soy'. 

cuando gobernamos la ciudad de méxico se redujo la inc… https://t.co/ukhryndq4f","les comparto el tercer adelanto del documental esto soy 

cuando gobernamos la ciudad de méxico se redujo la inc… httpstcoukhryndq4f","[les, comparto, el, tercer, adelanto, del, documental, esto, soy, cuando, gobernamos, la, ciudad, de, méxico, se, redujo, la, inc, …, httpstcoukhryndq, 4f]","[comparto, tercer, adelanto, documental, gobernamos, ciudad, méxico, redujo, inc, …, httpstcoukhryndq, 4f]"
70,"Políticamente me inspiro en Benito Juárez, Francisco I. Madero y Lázaro Cárdenas, los mejores presidentes de México. https://t.co/6OEbEtM1Yz",937374739789701120,"Políticamente me inspiro en Benito Juárez, Francisco I. Madero y Lázaro Cárdenas, los mejores presidentes de México. https://t.co/6OEbEtM1Yz",2587,5730,Twitter for iPhone,2017-12-03 17:35:28,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/lopezobrador_/status/937374739789701120/video/1', u'display_url': u'pic.twitter.com/6OEbEtM1Yz', u'url': u'https://t.co/6OEbEtM1Yz', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/937374491155382272/pu/img/_eRk8xslREBw1jr2.jpg', u'id_str': u'937374491155382272', u'sizes': {u'small': {u'h': 372, u'resize': u'fit', u'w': 680}, u'large': {u'h': 464, u'resize': u'fit', u'w': 848}, u'medium': {u'h': 464, u'resize': u'fit', u'w': 848}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [117, 140], u'type': u'photo', u'id': 937374491155382272, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/937374491155382272/pu/img/_eRk8xslREBw1jr2.jpg'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,"políticamente me inspiro en benito juárez, francisco i. madero y lázaro cárdenas, los mejores presidentes de méxico. https://t.co/6oebetm1yz",políticamente me inspiro en benito juárez francisco i madero y lázaro cárdenas los mejores presidentes de méxico httpstco6oebetm1yz,"[políticamente, me, inspiro, en, benito, juárez, francisco, i, madero, y, lázaro, cárdenas, los, mejores, presidentes, de, méxico, httpstco, 6oebetm1yz]","[políticamente, inspiro, benito, juárez, francisco, i, madero, lázaro, cárdenas, mejores, presidentes, méxico, httpstco, 6oebetm1yz]"
71,No dejaremos de informar sobre el cumplimiento de nuestro compromiso con damnificados de los sismos https://t.co/IgLAHGVdRZ,937000701913452544,No dejaremos de informar sobre el cumplimiento de nuestro compromiso con damnificados de los sismos https://t.co/IgLAHGVdRZ,1221,2438,Twitter for iPhone,2017-12-02 16:49:10,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/IgLAHGVdRZ', u'indices': [100, 123], u'expanded_url': u'https://youtu.be/FaWzXLi1L1g', u'display_url': u'youtu.be/FaWzXLi1L1g'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,no dejaremos de informar sobre el cumplimiento de nuestro compromiso con damnificados de los sismos https://t.co/iglahgvdrz,no dejaremos de informar sobre el cumplimiento de nuestro compromiso con damnificados de los sismos httpstcoiglahgvdrz,"[no, dejaremos, de, informar, sobre, el, cumplimiento, de, nuestro, compromiso, con, damnificados, de, los, sismos, httpstcoiglahgvdrz]","[dejaremos, informar, cumplimiento, compromiso, damnificados, sismos, httpstcoiglahgvdrz]"
72,Faltan siete meses para la elección; un año para la toma de posesión. Estoy seguro que le ganaremos a la mafia del… https://t.co/2wWzxafs2D,936686537315516416,Faltan siete meses para la elección; un año para la toma de posesión. Estoy seguro que le ganaremos a la mafia del… https://t.co/2wWzxafs2D,2884,6059,Twitter for iPhone,2017-12-01 20:00:47,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/2wWzxafs2D', u'indices': [116, 139], u'expanded_url': u'https://twitter.com/i/web/status/936686537315516416', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,faltan siete meses para la elección; un año para la toma de posesión. estoy seguro que le ganaremos a la mafia del… https://t.co/2wwzxafs2d,faltan siete meses para la elección un año para la toma de posesión estoy seguro que le ganaremos a la mafia del… httpstco2wwzxafs2d,"[faltan, siete, meses, para, la, elección, un, año, para, la, toma, de, posesión, estoy, seguro, que, le, ganaremos, a, la, mafia, del, …, httpstco, 2wwzxafs2d]","[faltan, siete, meses, elección, año, toma, posesión, seguro, ganaremos, mafia, …, httpstco, 2wwzxafs2d]"
73,"Un abrazo a Luis Linares y a sus hijas por el fallecimiento de Manqué, que además de buena esposa y madre, siempre… https://t.co/17hPNw2XGH",936438576719507456,"Un abrazo a Luis Linares y a sus hijas por el fallecimiento de Manqué, que además de buena esposa y madre, siempre… https://t.co/17hPNw2XGH",584,2183,Twitter for iPhone,2017-12-01 03:35:29,,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/17hPNw2XGH', u'indices': [116, 139], u'expanded_url': u'https://twitter.com/i/web/status/936438576719507456', u'display_url': u'twitter.com/i/web/status/9…'}]}",82119937,lopezobrador_,Andrés Manuel,2009-10-13 15:28:01,Precandidato a la Presidencia de la República,3488722,84,México,Mexico City,"un abrazo a luis linares y a sus hijas por el fallecimiento de manqué, que además de buena esposa y madre, siempre… https://t.co/17hpnw2xgh",un abrazo a luis linares y a sus hijas por el fallecimiento de manqué que además de buena esposa y madre siempre… httpstco17hpnw2xgh,"[un, abrazo, a, luis, linares, y, a, sus, hijas, por, el, fallecimiento, de, manqué, que, además, de, buena, esposa, y, madre, siempre, …, httpstco, 17hpnw2xgh]","[abrazo, luis, linares, hijas, fallecimiento, manqué, además, buena, esposa, madre, siempre, …, httpstco, 17hpnw2xgh]"
